Type,SKU,Nom,Description,Catégories,Attribut 1 name,Attribut 1 value(s),Attribut 1 visible,Attribut 1 global,Attribut 2 name,Attribut 2 value(s),Attribut 2 visible,Attribut 2 global,Parent,Prix régulier
variation,R-890124-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-890124,3900
variation,R-890124-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-890124,4435
variation,R-890124-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-890124,4885
variable,R-893527,Round Diamond Engagement Ring (Detailed Band),Round brilliant diamond solitaire set on a band with intricate diamond detailing.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-893527-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-893527,1657
variation,R-893527-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-893527,1989
variation,R-893527-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-893527,2377
variation,R-893527-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-893527,2707
variation,R-893527-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-893527,3022
variation,R-893527-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-893527,3557
variation,R-893527-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-893527,4007
variation,R-893527-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-893527,2072
variation,R-893527-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-893527,2404
variation,R-893527-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-893527,2792
variation,R-893527-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-893527,3122
variation,R-893527-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-893527,3437
variation,R-893527-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-893527,3972
variation,R-893527-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-893527,4422
variation,R-893527-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-893527,2607
variation,R-893527-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-893527,2939
variation,R-893527-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-893527,3327
variation,R-893527-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-893527,3657
variation,R-893527-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-893527,3972
variation,R-893527-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-893527,4507
variation,R-893527-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-893527,4957
variable,R-922255,Round Diamond Solitaire Engagement Ring (6-Prong),Classic round brilliant diamond solitaire held securely in a traditional 6-prong setting.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-922255-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-922255,1352
variation,R-922255-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-922255,1684
variation,R-922255-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-922255,2072
variation,R-922255-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-922255,2402
variation,R-922255-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-922255,2717
variation,R-922255-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-922255,3252
variation,R-922255-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-922255,3702
variation,R-922255-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-922255,1767
variation,R-922255-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-922255,2099
variation,R-922255-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-922255,2487
variation,R-922255-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-922255,2817
variation,R-922255-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-922255,3132
variation,R-922255-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-922255,3667
variation,R-922255-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-922255,4117
variation,R-922255-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-922255,2302
variation,R-922255-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-922255,2634
variation,R-922255-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-922255,3022
variation,R-922255-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-922255,3352
variation,R-922255-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-922255,3667
variation,R-922255-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-922255,4202
variation,R-922255-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-922255,4652
variable,R-926972,Radiant Cut Diamond Bezel Solitaire Ring,Modern and protective bezel setting highlighting a crisp radiant cut diamond.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-926972-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-926972,1457
variation,R-926972-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-926972,1789
variation,R-926972-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-926972,2177
variation,R-926972-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-926972,2507
variation,R-926972-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-926972,2822
variation,R-926972-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-926972,3357
variation,R-926972-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-926972,3807
variation,R-926972-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-926972,1872
variation,R-926972-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-926972,2204
variation,R-926972-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-926972,2592
variation,R-926972-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-926972,2922
variation,R-926972-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-926972,3237
variation,R-926972-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-926972,3772
variation,R-926972-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-926972,4222
variation,R-926972-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-926972,2407
variation,R-926972-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-926972,2739
variation,R-926972-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-926972,3127
variation,R-926972-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-926972,3457
variation,R-926972-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-926972,3772
variation,R-926972-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-926972,4307
variation,R-926972-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-926972,4757
variable,R-934481,Oval Diamond Engagement Ring (Pave Band),Elegant oval diamond solitaire set on a shimmering micropave diamond shank.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-934481-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-934481,1465
variation,R-934481-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-934481,1797
variation,R-934481-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-934481,2185
variation,R-934481-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-934481,2515
variation,R-934481-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-934481,2830
variation,R-934481-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-934481,3365
variation,R-934481-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-934481,3815
variation,R-934481-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-934481,1880
variation,R-934481-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-934481,2212
variation,R-934481-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-934481,2600
variation,R-934481-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-934481,2930
variation,R-934481-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-934481,3245
variation,R-934481-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-934481,3780
variation,R-934481-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-934481,4230
variation,R-934481-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-934481,2415
variation,R-934481-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-934481,2747
variation,R-934481-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-934481,3135
variation,R-934481-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-934481,3465
variation,R-934481-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-934481,3780
variation,R-934481-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-934481,4315
variation,R-934481-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-934481,4765
variable,R-938581,Round Diamond Halo Split Shank Ring,Stunning round diamond halo ring featuring a dramatic diamond-paved split shank.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-938581-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-938581,1759
variation,R-938581-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-938581,2091
variation,R-938581-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-938581,2479
variation,R-938581-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-938581,2809
variation,R-938581-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-938581,3124
variation,R-938581-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-938581,3659
variation,R-938581-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-938581,4109
variation,R-938581-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-938581,2174
variation,R-938581-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-938581,2506
variation,R-938581-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-938581,2894
variation,R-938581-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-938581,3224
variation,R-938581-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-938581,3539
variation,R-938581-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-938581,4074
variation,R-938581-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-938581,4524
variation,R-938581-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-938581,2709
variation,R-938581-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-938581,3041
variation,R-938581-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-938581,3429
variation,R-938581-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-938581,3759
variation,R-938581-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-938581,4074
variation,R-938581-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-938581,4609
variation,R-938581-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-938581,5059
variable,R-949118,Round Diamond Engagement Ring (Thick Pave Band),Brilliant round center stone supported by a substantial wide band encrusted with diamonds.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-949118-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-949118,1789
variation,R-949118-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-949118,2121
variation,R-949118-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-949118,2509
variation,R-949118-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-949118,2839
variation,R-949118-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-949118,3154
variation,R-949118-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-949118,3689
variation,R-949118-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-949118,4139
variation,R-949118-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-949118,2204
variation,R-949118-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-949118,2536
variation,R-949118-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-949118,2924
variation,R-949118-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-949118,3254
variation,R-949118-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-949118,3569
variation,R-949118-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-949118,4104
variation,R-949118-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-949118,4554
variation,R-949118-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-949118,2739
variation,R-949118-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-949118,3071
variation,R-949118-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-949118,3459
variation,R-949118-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-949118,3789
variation,R-949118-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-949118,4104
variation,R-949118-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-949118,4639
variation,R-949118-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-949118,5089
variable,R-957431,Oval Diamond Engagement Ring (Pave),Romantic rose gold engagement ring featuring an oval diamond on a delicate pave band.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-957431-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-957431,1579
variation,R-957431-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-957431,1911
variation,R-957431-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-957431,2299
variation,R-957431-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-957431,2629
variation,R-957431-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-957431,2944
variation,R-957431-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-957431,3479
variation,R-957431-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-957431,3929
variation,R-957431-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-957431,1994
variation,R-957431-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-957431,2326
variation,R-957431-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-957431,2714
variation,R-957431-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-957431,3044
variation,R-957431-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-957431,3359
variation,R-957431-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-957431,3894
variation,R-957431-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-957431,4344
variation,R-957431-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-957431,2529
variation,R-957431-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-957431,2861
variation,R-957431-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-957431,3249
variation,R-957431-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-957431,3579
variation,R-957431-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-957431,3894
variation,R-957431-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-957431,4429
variation,R-957431-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-957431,4879
variable,R-971648,Round Diamond Solitaire Engagement Ring,Timeless round brilliant diamond solitaire featuring a classic 4-prong white gold setting.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-971648-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-971648,1479
variation,R-971648-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-971648,1811
variation,R-971648-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-971648,2199
variation,R-971648-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-971648,2529
variation,R-971648-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-971648,2844
variation,R-971648-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-971648,3379
variation,R-971648-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-971648,3829
variation,R-971648-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-971648,1894
variation,R-971648-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-971648,2226
variation,R-971648-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-971648,2614
variation,R-971648-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-971648,2944
variation,R-971648-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-971648,3259
variation,R-971648-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-971648,3794
variation,R-971648-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-971648,4244
variation,R-971648-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-971648,2429
variation,R-971648-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-971648,2761
variation,R-971648-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-971648,3149
variation,R-971648-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-971648,3479
variation,R-971648-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-971648,3794
variation,R-971648-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-971648,4329
variation,R-971648-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-971648,4779
variable,R-972020,Princess Cut Diamond Solitaire Ring,Elegant square princess cut diamond set in a classic gold solitaire mounting.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-972020-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-972020,1379
variation,R-972020-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-972020,1711
variation,R-972020-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-972020,2099
variation,R-972020-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-972020,2429
variation,R-972020-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-972020,2744
variation,R-972020-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-972020,3279
variation,R-972020-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-972020,3729
variation,R-972020-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-972020,1794
variation,R-972020-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-972020,2126
variation,R-972020-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-972020,2514
variation,R-972020-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-972020,2844
variation,R-972020-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-972020,3159
variation,R-972020-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-972020,3694
variation,R-972020-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-972020,4144
variation,R-972020-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-972020,2329
variation,R-972020-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-972020,2661
variation,R-972020-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-972020,3049
variation,R-972020-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-972020,3379
variation,R-972020-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-972020,3694
variation,R-972020-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-972020,4229
variation,R-972020-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-972020,4679
variable,R-987202,Marquise Diamond Ring with Celestial Accents,Unique star-set and bezel style yellow gold band featuring a marquise diamond.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-987202-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-987202,1599
variation,R-987202-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-987202,1931
variation,R-987202-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-987202,2319
variation,R-987202-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-987202,2649
variation,R-987202-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-987202,2964
variation,R-987202-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-987202,3499
variation,R-987202-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-987202,3949
variation,R-987202-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-987202,2014
variation,R-987202-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-987202,2346
variation,R-987202-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-987202,2734
variation,R-987202-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-987202,3064
variation,R-987202-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-987202,3379
variation,R-987202-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-987202,3914
variation,R-987202-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-987202,4364
variation,R-987202-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-987202,2549
variation,R-987202-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-987202,2881
variation,R-987202-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-987202,3269
variation,R-987202-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-987202,3599
variation,R-987202-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-987202,3914
variation,R-987202-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-987202,4449
variation,R-987202-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-987202,4899
variable,R-988773,Teal Sapphire & Diamond Clover Halo Ring,Stunning teal blue gemstone surrounded by a diamond halo in a romantic clover shape.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-988773-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-988773,1595
variation,R-988773-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-988773,1927
variation,R-988773-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-988773,2315
variation,R-988773-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-988773,2645
variation,R-988773-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-988773,2960
variation,R-988773-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-988773,3495
variation,R-988773-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-988773,3945
variation,R-988773-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-988773,2010
variation,R-988773-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-988773,2342
variation,R-988773-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-988773,2730
variation,R-988773-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-988773,3060
variation,R-988773-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-988773,3375
variation,R-988773-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-988773,3910
variation,R-988773-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-988773,4360
variation,R-988773-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-988773,2545
variation,R-988773-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-988773,2877
variation,R-988773-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-988773,3265
variation,R-988773-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-988773,3595
variation,R-988773-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-988773,3910
variation,R-988773-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-988773,4445
variation,R-988773-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-988773,4895
